frs_registry_id,name,npdes_id,npdes_ids_secondary,ownership,facility_type,permit_type,design_flow_mgd,design_flow_missing,receiving_water,huc8,huc8_name,huc12,county,latitude,longitude,compliance_status,informal_enf_count,formal_enf_count,in_lima_subbasin,ottawa_discharge,queried_huc8
110070390005,"NORTHERN INDIANA ANODIZE, LLC",INPIU007H,INRA02294,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,ALLEN,40.961023,-85.16799,,0,,,,04100004
110071897554,NORTHFIELDS AT CROSS CREEK,INRA15314,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ADAMS COUNTY,40.85193,-84.95901,,0,,,,04100004
110063916311,ODOT REST AREA 7-33,OH0078662,,POTW,POTW,NPDES Individual Permit,0.01,,,04100004,St. Marys,041000040103,AUGLAIZE,40.56058,-84.42056,,0,,,,04100004
110010126755,OHIO CITY WWTP,OH0023396,,POTW,POTW,NPDES Individual Permit,0.25,,LONG PRAIRIE CREEK,04100004,St. Marys,041000070602,VAN WERT,40.7845,-84.7026,Compliance/Permit Schedule - Violations,1,,,,04100004
110012140101,OMNISOURCE CORPORATION GRANULATOR AND STAINLESS DIVISION,INRM00785,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,JUNK DITCH,04100004,St. Marys,041000040606,ALLEN,41.06763,-85.17243,,0,,,,04100004
110070031184,OTTENWELLER COMPANY,INRM00936,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,"SPY RUN CREEK, UNNAMED TRIBUTARY",04100004,St. Marys,,ALLEN COUNTY,41.110626,-85.180779,,0,,,,04100004
110072165335,"OTTENWELLER COMPANY, INC. (BLDG. 3)",INPIU007I,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,,41.10843,-85.18085,,0,,,,04100004
110071816465,PACKARD PARK REDEVELOPMENT,INRA14259,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,041000040606,ALLEN COUNTY,41.054671,-85.14461,,0,,,,04100004
110071877956,PALMER TRUCKS SITE EXPANSION,INRA15008,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,,41.117389,-85.188555,,0,,,,04100004
110071336026,PAUL DAVIS 2022 BUILDING PROJECT,INRA10403,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.1,-85.1961,,0,,,,04100004
110029239900,PEPSI BEVERAGES COMPANY,INRM00671,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,"SAINT MARY'S RIVER, SAINT MARYS RIVER",04100004,St. Marys,041000040606,ALLEN,41.08473,-85.143487,,0,,,,04100004
110071669618,PERIDOT BUILDING ADDITION 2024,INRA13422,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,40.95225,-84.99304,,0,,,,04100004
110006803227,PLEASANTVIEW ESTATES SUBDIV,OH0079154,,POTW,POTW,NPDES Individual Permit,0.02,,EAST BRANCH ST MARYS RIVER,04100004,St. Marys,041000040103,AUGLAIZE,40.545287,-84.350066,,0,,,,04100004
110071408362,PORTAGE MIDDLE SCHOOL - SITE IMPROVEMENTS,INRA11624,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.066707,-85.185417,,0,,,,04100004
110070216179,POSEIDON LLC DBA POSEIDON BARGE,INRM03197,INRA00559,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,HABEGGER DITCH,04100004,St. Marys,,ADAMS,40.66535,-84.94272,,0,,,,04100004
110000538017,PRAIRIE FARMS DAIRY,INPIU007J,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,ALLEN,41.108333,-85.141667,,0,,,,04100004
110071993557,PREFERRED AUTO GROUP - PARKING LOT EXPANSION,INRA16483,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,051201011004,ALLEN COUNTY,41.07277,-85.20541,,0,,,,04100004
110071817048,PREMIER HYDRAULIC AGUERS & ATTACHMENTS,INRM03082,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,"MIRROR LAKE, WILLOWDALE CREEK",04100004,St. Marys,,ALLEN,41.09133,-85.17527,,0,,,,04100004
110070251541,PRESS-SEAL CORPORATION,INRM02321,INRA08866,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SPY RUN CREEK,04100004,St. Marys,,ALLEN,41.09581,-85.17488,,0,,,,04100004
110063999268,PRESTRESS SERVICES INDUSTRIES LLC,INRM01827,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,"GRANDSTAFF, SAINT MARYS RIVER",04100004,St. Marys,,ADAMS COUNTY,40.85818,-84.95843,,0,,,,04100004
110071672229,PUFFERBELLY TRAIL ICE WAY TO WASHINGTON CENTER ROAD,INRA13586,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.124331,-85.145106,,0,,,,04100004
110058728060,QUADRANT ENGINEERING PLASTIC PRODUCTS,INRM01654,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,HARBER DITCH,04100004,St. Marys,041000040603,ALLEN,41.00102,-85.17437,,0,,,,04100004
110070114933,RECKEWEG SENIOR COMMUNITY,INRA07396,INR10K149,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,041000040606,ALLEN,41.07051,-85.20544,,0,,,,04100004
110003122790,RECKON PLATING,INPIU007L,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,ALLEN,41.0356,-85.1274,,0,,,,04100004
110012138846,REPUBLIC SERVICE OF INDIANA LP DBA UNITED REFUSE LANDFILL,INPIU0082,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,ALLEN,41.037617,-85.208453,,0,,,,04100004
110071408818,REV RECREATION GROUP P90,INRM02778,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,,ADAMS,40.825478,-84.940236,,0,,,,04100004
110071922894,RIVERFRONT FORT WAYNE - PUBLIC SPACE DESIGN - PHASE 2,INRA15606,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,041000040606,ALLEN COUNTY,41.08776,-85.14026,,0,,,,04100004
110070926300,RIVERFRONT PROMENADE,INRA07061,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,041000040606,ALLEN COUNTY,41.082778,-85.143056,,0,,,,04100004
110070926804,ROAD IMPROVEMENTS PHASE 1,INRA07228,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,,ADAMS COUNTY,40.659444,-84.965,,0,,,,04100004
110070876995,ROAD RECONSTRUCTION,INRA06604,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.126606,-85.143936,,0,,,,04100004
110071708543,ROCHESTER AUTO LLC DBA PAULS AUTO YARD,INRM03018,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SAINT MARYS RIVER,04100004,St. Marys,041000040606,ALLEN,41.05821,-85.16509,,0,,,,04100004
110009823147,ROCKFORD STP,OH0022446,,POTW,POTW,NPDES Individual Permit,0.45,,SAINT MARYS RIVER,04100004,St. Marys,041000040303,MERCER,40.697696,-84.644072,,0,,,,04100004
110071958384,ROOSEVELT RESERVE PHASE II,INRA16198,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.02286,-85.09594,,0,,,,04100004
110070030912,SABERT CORPORATION,INRM02167,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SAINT MARYS RIVER,04100004,St. Marys,,ALLEN,41.04562,-85.18625,,0,,,,04100004
110071239270,SABERT CORPORATION,INRM02797,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,HARBER DITCH,04100004,St. Marys,,ALLEN,41.007625,-85.189861,,0,,,,04100004
110070263273,SAINT HENRY TILE CO INC DBA BERNE READY MIX,INRM02425,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SPRUNGER DITCH,04100004,St. Marys,,ADAMS,40.66414,-84.94941,,0,,,,04100004
110006357432,SAINT MARY'S WTP,OH0003638,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,KOOP CREEK,04100004,St. Marys,041000040104,AUGLAIZE,40.52609,-84.38961,,0,,,,04100004
110006351214,SHARLON SUBDIVISION,OH0079162,,POTW,POTW,NPDES Individual Permit,0.0075,,,04100004,St. Marys,041000040103,AUGLAIZE,40.5217,-84.33257,,0,,,,04100004
110009823539,SHELLY MATERIALS (ROCKFORD),OH0003387,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,UNNAMED TRIB TO ST MARYS,04100004,St. Marys,041000040303,MERCER,40.70234,-84.66722,,0,,,,04100004
110071728580,SILVERADO BUSINESS PARK - CPI CARD GROUP,INRA13831,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.14235,-85.1645,,0,,,,04100004
110011949455,SMITH FIELD AIRPORT,INRM01228,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,"SAINT JOSEPH RIVER, SPY RUN CREEK",04100004,St. Marys,,ALLEN,41.13988,-85.14632,,0,,,,04100004
110071862552,SOUTHGATE PLAZA,INRA14643,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.037703,-85.136715,,0,,,,04100004
110072191579,SOUTHSIDE ATHLETIC ANNEX,INRA18003,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,,41.03106,-85.19086,,0,,,,04100004
110058559313,SPEEDWAY TRANSIT MIX AND CONCRETE PLANT MANAGEMENT,INRM01671,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SPY RUN CREEK,04100004,St. Marys,,ALLEN,41.12327,-85.14779,,0,,,,04100004
110000760597,ST MARYS WWTP,OH0021415,,POTW,POTW,NPDES Individual Permit,3.0,,,04100004,St. Marys,041000040106,AUGLAIZE,40.5424,-84.3861,,0,,,,04100004
110012001742,STATELINE AUTO PARTS INC,INRM00756,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,AMOS DITCH,04100004,St. Marys,,ADAMS,40.8413,-84.83682,,0,,,,04100004
110022922998,STONCOR GROUP INCORPORATED,INRM00451,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,JUNK DITCH,04100004,St. Marys,,ALLEN COUNTY,41.04653,-85.18081,,0,,,,04100004
110000401217,STONCOR GROUP INCORPORATED,INRM00313,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,,ALLEN,41.12436,-85.16176,Failure to Report DMR - Not Received,0,,,,04100004
110072003256,"STONE LAKE, SEC. III",INRA16624,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.02563,-85.16536,,0,,,,04100004
110071959592,"STONE LAKE, SECTION III",INRA16283,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.02358,-85.16225,,0,,,,04100004
110009738917,"STONE-STREET QUARRIES, INC.",IN0000612,,NON-POTW,NON-POTW,NPDES Individual Permit,1.5,,"ST MARYS R VIA UNNAMED TRIBUTARY, ST. MARY'S RIVER",04100004,St. Marys,041000040602,ALLEN,40.939917,-85.065194,,1,,,,04100004
110071645432,STONEBURNER INDUSTRIAL,INRA13101,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.153581,-85.150698,,0,,,,04100004
110071725616,STONHARD BUILDING EXPANSION,INRA13928,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.047553,-85.180377,,0,,,,04100004
110040990247,STRICK TRAILERS LLC,INRM01467,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,YELLOW CREEK,04100004,St. Marys,,ADAMS,40.751024,-84.939447,,0,,,,04100004
110071952938,SUMMIT PARK II SPEC BUILDING,INRA15878,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,DEKALB COUNTY,41.137469,-85.179539,,0,,,,04100004
110041946071,"SUNRISE COOPERATIVE, KETTLERSVILLE ENERGY",OH0141178,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,050800010501,SHELBY,40.43899,-84.26034,,0,,,,04100004
110071264231,SWEETWATER SOUND LLC FORT WAYNE,INRA17704,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.122144,-85.219757,,0,,,,04100004
110003066627,TEREX ADVANCE MIXER INCORPORATED,INRM01540,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SPY RUN CREEK,04100004,St. Marys,,ALLEN,41.14913,-85.18119,,0,,,,04100004
110054834266,TFORCE FREIGHT - FORT WAYNE,INRM03091,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SPY RUN CREEK,04100004,St. Marys,,ALLEN,41.11751,-85.18598,,0,,,,04100004
110009646749,THE FREMONT CO ROCKFORD PLANT,OHP000229,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,041000040303,MERCER,40.68423,-84.64558,,0,,,,04100004
110006429123,THE WAY INTERNATIONAL,OH0038229,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,041000040102,AUGLAIZE,40.47507,-84.33911,,0,,,,04100004
110006350652,"THIEMAN QUALITY METAL FABRICATION, INC.",OH0122289,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,041000040102,AUGLAIZE,40.466055,-84.356311,,0,,,,04100004
110070109760,THREE RIVERS PROTECTION AND OVERFLOW REDUCTION TUNNEL 3RPORT TUNNEL & SHAFTS PAC,INR10N764,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,041000040606,ALLEN,41.0494,-85.1578,,0,,,,04100004
110071885088,THUNDER HAWK I - DR HORTON,INRA15190,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,,41.152104,-85.190575,,0,,,,04100004
110000400389,THUNDERBIRD PRODUCTS,INRM00866,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,"HOLTHOUSE DITCH, KOHNE NUMBER ONE DITCH",04100004,St. Marys,,ADAMS,40.82688,-84.95274,,0,,,,04100004
110071539253,THUNDERHAWK SECTIONS 1 2 & 3,INRA12732,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.152104,-85.190575,,0,,,,04100004
110071950684,TRANSPORTATION CENTER,INRA15889,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.1472,-85.14502,,0,,,,04100004
110072084754,TREELINE DISTRICT,INRA17079,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,041000040606,,41.084001,-85.1455,,0,,,,04100004
110003132075,"UNITED PARCEL SERVICE, FORT WAYNE",INRM00237,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,LOWTHER NEUHAUS DITCH,04100004,St. Marys,,ALLEN,41.10871,-85.17782,,0,,,,04100004
110071668175,UNITED RENTALS,INRA13433,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.12865,-85.151116,,0,,,,04100004
110072131770,UNITED TRANSFER,INRA17386,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,,41.13697,-85.19945,,0,,,,04100004
110071904834,URBAN NEST APARTMENTS,INRA15389,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.019921,-85.173083,,0,,,,04100004
110071866971,US 30 AT FLAUGH ROAD,INRA14777,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.12705,-85.221419,,0,,,,04100004
110007054784,US AGGREGATES - PLEASANT MILLS QUARRY,INRA09569,ING490084 INRA03935,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ADAMS,40.741833,-84.82925,,0,,,,04100004
110058446258,US AGGREGATES INC PLEASANT MILLS QUARRY,INRM01598,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,BLUE CREEK,04100004,St. Marys,,ADAMS,40.736379,-84.8403,,0,,,,04100004
110071299010,US CAPITOL DEVELOPMENT SPECULATIVE BUILDING,INRA09647,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.005676,-85.194427,,0,,,,04100004
110000400851,VALBRUNA SLATER STAINLESS,INPIU0083,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,ALLEN,41.06764,-85.17134,,0,,,,04100004
110071865097,VALLYD ACRES,INRA14775,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,40.999871,-85.192643,,0,,,,04100004
110072158470,VIANT AS&O HOLDINGS,INPIU007M,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,,41.11875,-85.21138,,0,,,,04100004
110039702168,VILLAGE OF NEW KNOXVILLE WWTP,OH0053635,,POTW,POTW,NPDES Individual Permit,0.35,,,04100004,St. Marys,041000040102,AUGLAIZE,40.4875,-84.3122,,0,,,,04100004
110009822736,VILLAGE OF WILLSHIRE WWTP,OH0031003,,POTW,POTW,NPDES Individual Permit,0.0665,,,04100004,St. Marys,041000040305,VAN WERT,40.74713,-84.79289,Effluent - Monthly Average Limit,3,,,,04100004
110071725575,VILLAS OF HOLLYWOOD HEIGHTS,INRA13803,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.148,-85.1569,,0,,,,04100004
110071950708,VINCENT VILLAGE SHELTER,INRA15854,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,041000040606,ALLEN COUNTY,41.05914,-85.11862,,0,,,,04100004
110070546532,WALMART DAIRY #7390,INRM02532,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,HARBER DITCH,04100004,St. Marys,,ALLEN,40.960246,-85.164424,,0,,,,04100004
110070151871,WALMART DAIRY FACILITY #7390,INPIU007N,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,ALLEN,40.960246,-85.164424,,0,,,,04100004
110001237108,WARD ALUMINUM COMPANY,INRM02816,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SAINT MARYS RIVER,04100004,St. Marys,,ALLEN,41.08076,-85.16458,,0,,,,04100004
110001353936,WARD ALUMINUM COMPANY HEAT TREAT,INRM02817,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,SAINT JOSEPH RIVER,04100004,St. Marys,,ALLEN,41.14952,-85.149,,0,,,,04100004
110072165300,"WAYNE BLACK OXIDE , INC.",INPIU007O,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100004,St. Marys,,,41.11868,-85.16581,,0,,,,04100004
110058810899,WAYNE HIGH SCHOOL,INRA09257,INRA17403,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN,41.00157,-85.13762,,0,,,,04100004
110071953389,WAYNE HS BASEBALL FIELD IMPROVEMENTS,INRA16150,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.00157,-85.13762,,0,,,,04100004
110071239719,WAYNE HS TURF FIELD,INRA09121,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.000266,-85.139876,,0,,,,04100004
110006357593,WEBER MATERIALS,OH0095541,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100004,St. Marys,041000040106,AUGLAIZE,40.593727,-84.381845,,0,,,,04100004
110071511684,WELLING HOME SITE,INRA12293,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.0316,-85.157,,0,,,,04100004
110071348307,WOODCREST VILLAS & CLUBHOUSE,INRA10561,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ADAMS COUNTY,40.816905,-84.911901,,0,,,,04100004
110072002257,ZAREMBA ARDMORE EXPANSION,INRA16591,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,40.99984,-85.18805,,0,,,,04100004
110071500987,ZAREMBA HOLDINGS LLC,INRA12466,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,40.999434,-85.200685,,0,,,,04100004
110071728659,ZEIGLER DEALERSHIP,INRA13836,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100004,St. Marys,,ALLEN COUNTY,41.117832,-85.149456,,0,,,,04100004
110071359538,11919 DAWKINS ROAD BUILDING,INRA10841,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,041000050102,ALLEN COUNTY,41.0713,-84.986,,0,,,,04100005
110072143346,243926 - CEDAR SOUTHWEST,INRA17564,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,,41.08028,-84.99847,,0,,,,04100005
110072183119,7 BREW MCDONALD'S SITE,INRA17406,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,041000050103,,41.12928,-85.01196,,0,,,,04100005
110071865526,AAA COOPER TRANSPORTATION,INRM03103,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,UNNAMED TRIBUTARY,04100005,Upper Maumee,041000050101,ALLEN,41.05425,-85.05739,,0,,,,04100005
110072113932,"AAR-IN, LLC - MAPLECREST ROAD DEVELOPMENT",INRA17354,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,041000050102,,41.12367,-85.06181,,0,,,,04100005
110071885665,ALLEN COUNTY - UPPER TRIER DRAINAGE IMPROVEMENT PROJECT,INRA15140,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,041000050101,,41.066121,-85.055734,,0,,,,04100005
110071671253,ALLEN COUNTY JAIL,INRA13428,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.058796,-85.077669,,0,,,,04100005
110071886252,ALLEN COUNTY JAIL OFFSITE DRIVE,INRA15065,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,041000050101,,41.058614,-85.059703,,0,,,,04100005
110071370116,ALLEN MARTIN DRIVE ROAD REPAIR,INRA11176,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.045281,-85.080665,,0,,,,04100005
110003079757,ALMET INC,INRM02390,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,MAUMEE RIVER,04100005,Upper Maumee,,ALLEN,41.074492,-85.030191,,0,,,,04100005
110072159102,AMERICAN PLATING SOLUTIONS LLC.,INPIU0079,,NON-POTW,NON-POTW,Individual IU Permit (Non-NPDES),,Y,,04100005,Upper Maumee,,,41.06405,-85.07783,,0,,,,04100005
110071180697,ARBOR PARK,INRA08760,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.041989,-85.008161,,0,,,,04100005
110071646073,ASHLAR POINT SECTION II,INRA13173,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.119153,-84.855032,,0,,,,04100005
110071297192,ASHLAR POINTE,INRA09743,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.12029,-84.857176,,0,,,,04100005
110070938016,ATLAS RAIL,INRA07322,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.054585,-85.072498,,0,,,,04100005
110071254200,BELMONT BEVERAGE - STELLHORN CROSSING,INRA09508,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.120475,-85.023252,,0,,,,04100005
110072164192,BERM ALONG I-469 FOR R-43259,INRA17796,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,,41.07778,-84.990278,,0,,,,04100005
110000592458,BF GOODRICH TIRE MANUFACTURING,IN0000507,,NON-POTW,NON-POTW,NPDES Individual Permit,0.512,,MAUMEE R TO ST MARYS RIVER,04100005,Upper Maumee,,ALLEN,41.135806,-84.904667,,3,,,,04100005
110072187210,BFG4 PAINTER TO PRESS,INRA17971,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,041000050105,,41.134851,-84.89893,,0,,,,04100005
110072156452,BLACKHAWK MIDDLE SCHOOL,INRA17744,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,041000050102,,41.10615,-85.05064,,0,,,,04100005
110071955100,BLUESTONE COMMUNITY TOWNHOMES,INRA16097,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.150326,-85.026977,,0,,,,04100005
110070869013,BRENT MERKLE HOME & POND CONSTRUCTION SITE,INRA05837,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100005,Upper Maumee,041000050105,ALLEN COUNTY,41.128287,-84.956555,,0,,,,04100005
110071182041,BUCHAN - NEW LUMBER MILL,INRA08920,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100005,Upper Maumee,041000050102,ALLEN COUNTY,41.06356,-84.96194,,0,,,,04100005
110071962779,CARTER LUMBER,INRA16280,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.069557,-85.054912,,0,,,,04100005
110071299160,CASAD DEPOT,INRA09996,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.075074,-84.950857,,0,,,,04100005
110072163275,CASEY'S GENERAL STORE #4612 - ALLEN COUNTY,INRA17702,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,,41.120797,-85.018275,,0,,,,04100005
110006284387,CECIL WWTP,OH0029238,,POTW,POTW,NPDES Individual Permit,0.025,,,04100005,Upper Maumee,041000050205,PAULDING,41.22661,-84.60211,,2,,,,04100005
110071311338,CEDAR EAST BUILDING EXPANSION,INRA09692,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.081776,-85.000085,,0,,,,04100005
110070869395,CEDAR OAK INDUSTRIAL PARK,INRA06114,INRA12772,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,,04100005,Upper Maumee,,ALLEN COUNTY,41.07786,-85.00604,,0,,,,04100005
110058498157,"CENTRAL CHURCH, INC.",INRA15025,,NON-POTW,NON-POTW,General Permit Covered Facility,,Y,,04100005,Upper Maumee,041000050103,ALLEN,41.13699,-85.00515,,0,,,,04100005
110043659653,CHICAGO FORT WAYNE & EASTERN RAILROAD,INRM00229,,NON-POTW,NON-POTW,NPDES Individual Permit,,Y,MAUMEE RIVER,04100005,Upper Maumee,,ALLEN,41.06161,-85.09907,,0,,,,04100005
