2005	April	2.61	5.4		2.61
2005	May	1.83	1.35		1.83
2005	June	1.35	2.2		1.35
2005	July	1.55	4.9		1.55
2005	August	1.56	5.6		1.56
2005	September	2.11	6.3		2.11
2005	October	1.64	6.22		1.64
2005	November	1.93	5.25		1.93
2005	December	2.28	3.4		2.28
					24.94	2.08
2006	January	2.6649	3.7		2.6649
2006	February	2.4	2.55		2.4
2006	March	2.0583	2.78		2.0583
2006	April	2.0895	2.6		2.0895
2006	May	2.3156	6.05		2.3156
2006	June	2.0144	5		2.0144
2006	July	1.8129	3.55		1.8129
2006	August	1.4758	2.51		1.4758
2006	September	1.5883	4.2		1.5883
2006	October	2.0197	6.5		2.0197
2006	November	1.9149	2.61		1.9149
2006	December	2.6464	5.85		2.6464
					25.0007	2.08
2007	January	3.03	8.55		3.03
2007	February	1.89	7.6		1.89
2007	March	3.21	6.05		3.21
2007	April	2.72	6.05		2.72
2007	May	1.65	0.75		1.65
2007	June	1.32	2.3		1.32
2007	July	1.23	0.15		1.23
2007	August	1.91	10.4		1.91
2007	September	1.55	3.8		1.55
2007	October	1.29	2.26		1.29
2007	November	1.7	4.5		1.7
2007	December	2.88	5.5		2.88
					24.38	2.03166666666667
2008	January	2.4	3.95		2.4
2008	February	2.8	7.45		2.8
2008	March	3.21	5.7		3.21
2008	April	2.59	4.05		2.59
2008	May	2.41	5.75		2.41
2008	June	2.14	6.25		2.14
2008	July	1.64	2.3		1.64
2008	August	1.1	0.95		1.1
2008	September	0.95	1.25		0.95
2008	October	1.12	1.75		1.12
2008	November	1.29	0.2		1.29
2008	December	1.96	3.55		1.96
					23.61	1.9675
2009	January
2009	February
2009	March
2009	April
2009	May
2009	June
2009	July
2009	August
2009	September
2009	October
2009	November
2009	December
					0	0

### Sum < 2.0 MGA and Avg.
< 2.0 MGD with all rec. rain					< 2" Rain
Year	Month	Avg. Flow	Precip.		Avg. Flow	Precip.
2001	January	1.876	1.45		1.876	1.45
2001	March	1.954	2.05
2001	July	1.657	2.6
2001	August	1.723	4.05
2001	September	1.816	4.7
2001	November	1.655	3.05
2002	January	1.738	0		1.738	0
2002	June	1.633	1.68		1.633	1.68
2002	July	1.49	2.79
2002	August	1.377	1.88		1.377	1.88
2002	September	1.418	3.85
2002	October	1.398	1.8		1.398	1.8
2002	November	1.923	3.85	(Month Seriff N. PS up-sized)
2002	December	1.963	3.75
2003	January	1.927	1.84		1.927	1.84
2003	February	1.831	3.28
2003	October	1.907	2.9
2004	January	1.93	0.8		1.93	0.8
2004	April	1.79	2.1
2004	July	1.99	7.89
2004	August	1.98	6.4
2004	September	0.98	1.75		0.98	1.75
2004	October	1.2	3.62
2005	May	1.83	1.35		1.83	1.35
2005	June	1.35	2.2
2005	July	1.55	4.9
2005	August	1.56	5.6
2005	October	1.64	6.22
2005	November	1.93	5.25	Preceived as dry months
2006					1.83	1.35
2006	July	1.81	4.9
2006	August	1.48	5.6
2006	November	1.91	5.25
2006
2006	Total	#N/A	#N/A	(9 Mo.s)	#N/A	#N/A
	Average	1.69	3.23	Average	1.63	1.39
(29 Mo.s)

### 2001
SHAWNEE II 2001 FLOW AND RAINFALL SUMMARY																			SHAWNEE II 2001 FLOW AND RAINFALL SUMMARY
DATE	JAN MGD	JAN PRECIP		FEB MGD	FEB PRECIP		MARCH MGD	MARCH PRECIP		APRIL MGD	APRIL PRECIP		MAY MGD	MAY PRECIP		JUNE MGD	JUNE PRECIP		DATE	JULY MGD	JULY PRECIP		AUG MGD	AUG PRECIP		SEPT MGD	SEPT PRECIP		OCT MGD	OCT PRECIP		NOV MGD	NOV PRECIP		DEC MGD	DEC PRECIP
1	1.597	0.1		2.667			1.945			1.98			1.743			2.597			1	1.518			1.574			1.554			1.904			1.539			3.123
2	1.897			2.143			1.792			1.767			1.633			2.9	0.3		2	1.397			1.767	0.1		1.494			1.377			2.143	0.4		2.357
3	1.546			2.032	0.2		1.852			1.687			1.6			2.386			3	1.784	0.3		1.665			1.538			1.325			1.825			2.068
4	1.515			1.966			1.873			1.533			1.516			2.39	0.15		4	1.747			1.645			1.358			1.26			1.803			1.99
5	1.452			1.853	0.25		1.748	0.1		1.576			1.581			2.55	0.2		5	1.504			1.328			1.343			3.133	1.4		1.51			1.794
6	1.554			1.726	0.1		1.69			2.511	0.35		1.383			3.164	0.3		6	1.503			1.389			1.359			3.031			1.478			1.824
7	1.557			1.867			1.705			2.197			2.095	0.85		2.504			7	1.909	0.35		1.361			1.419	0.15		1.99			1.477			1.668
8	1.434			2.229	0.15		1.599	0.25		2.024			2.153			2.282			8	1.751			1.428			1.427	0.1		1.712			1.469	0.1		1.623
9	1.416			3.647	0.6		1.566			1.882	0.1		1.73			2.041			9	1.723			1.551			3.243	1.3		1.484			1.341			1.596
10	1.41			4.037			1.64			2.738	1		1.65			1.753			10	2.426	1.25		1.664			2.581			1.467	0.2		1.492			1.494
11	1.42			3.242			1.621			4.325	0.5		1.893	0.4		2.162	0.5		11	1.966			1.554	0.2		1.686			3.421	1.4		1.54			1.435
12	1.361			2.346			1.774	0.25		4.126			2.054			2.534			12	1.602			1.669			1.52			3.742			1.33			2.069	0.35
13	1.484			2.136	0.1		2.176	0.15		2.983			2.113			2.24	0.35		13	1.433			1.478			1.49	0.2		2.728	0.5		1.333			1.943	0.3
14	2.123	0.15		3.95	0.6		1.853			2.591			2.112	1.35		2.027			14	1.376			1.304			1.394			3.934	4		1.308			3.525	0.75
15	3.358			3.922			1.75	0.3		3.834	0.75		3.813	0.65		1.938			15	1.367			1.286			1.422			3.481	0.3		1.318			3.346
16	2.518			3.386			3.612	0.35		3.998			3.528	0.1		1.922			16	1.344			1.336			1.4			4.17	0.8		1.276			3.254	1.1
17	2.12			2.601			3.576	0.05		3.075			3.14	0.2		1.688			17	1.787	0.5		1.352			1.577	0.7		3.798			1.353			3.685	0.6
18	2.017			2.326			2.877			2.565			3.708			1.752			18	1.807			2.026	0.6		2.128	0.4		2.696			1.351			4.053
19	1.857			2.146			2.448			2.682	0.75		3.408			1.657			19	1.722			1.917			3.79	0.95		2.167			1.408	0.15		3.799
20	1.823			1.987			2.198			4.087	0.2		2.773			1.735			20	1.611			1.429			2.439			1.896			1.423			2.977
21	1.725			1.914	0.4		2.033			4.262	0.1		2.587	0.1		2.121	0.65		21	1.911			1.469			2.09	0.15		1.899	0.15		1.392			2.258
22	1.624			1.962	0.2		1.892			3.474			2.192			2.124			22	1.775			3.167	1.3		1.82			1.77			1.375			2.465
23	1.6			1.694	0.1		1.757			2.778			2.178	0.15		1.867			23	1.909			2.7	0.15		2.348	0.5		2.72	0.6		1.392			2.205	0.1
24	1.591	0.2		2.588	0.3		1.828			2.441			3.216	0.8		1.7			24	1.579			1.928			2.251	0.1		3.613	0.75		1.573	0.4		2.072	0.1
25	1.553			3.628			1.906	0.5		2.314			3.808	0.45		1.604			25	1.615	0.1		1.837			1.924	0.15		3.613			1.595			1.95	0.1
26	1.614			2.448			1.645			2.51			3.769	1		1.522			26	1.667			2.446	0.4		1.719			2.707			1.55	0.3		1.908	0.4
27	1.493	0.2		2.215			1.646			2.023			3.817			1.534			27	0.826			1.957			1.6			2.064			1.699	0.1		1.834	0.25
28	1.547	0.15		2.031			1.714			1.876			3.751	0.45		1.589			28	0.841	0.1		1.572			1.576			1.951			2.649	0.65		1.685
29	2.652	0.45					1.69			1.831			3.319			1.738			29	2.873			1.473			1.524			1.787			3.257	0.85		1.739
30	3.72	0.2					1.533			1.721			2.895			1.68			30	1.608			2.185	1.3		1.457			1.601			3.461	0.1		1.665
31	3.574						1.647	0.1					2.462	0.1					31	1.487			1.942						1.559						1.607
SUM	58.15	1.45		70.689	3.1		60.586	2.05		79.391	3.75		79.62	6.6		61.701	2.45		SUM	51.368	2.6		53.399	4.05		54.471	4.7		76.02	10.1		49.66	3.05		71.011	4.05
AVG 	1.876	0.05		2.525	0.11		1.9544	0.07		2.6464	0.13		2.5684	0.21		2.0567	0.08		AVG 	1.657	0.08		1.7225	0.13		1.8157	0.16		2.452	0.33		1.6553	0.1		2.2907	0.13
MAX	3.72	0.45		4.037	0.6		3.612	0.5		4.325	1		3.817	1.35		3.164	0.65		MAX	2.873	1.25		3.167	1.3		3.79	1.3		4.17	4		3.461	0.85		4.053	1.1
MIN	1.361	0		1.694	0		1.533	0		1.533	0		1.383	0		1.522	0		MIN	0.826	0		1.286	0		1.343	0		1.26	0		1.276	0		1.435	0
Red cells indicates months where average flows below 2.0 MGD																			Red cells indicates months where average flows were below 2.0 MGD
Orange cells indicates days where violations occurred due to high flow																			Orange cells indicates days where violations occurred due to high flow

### 2002
SHAWNEE II 2002 FLOW AND RAINFALL SUMMARY																			SHAWNEE II 2002 FLOW AND RAINFALL SUMMARY
DATE	JAN MGD	JAN PRECIP		FEB MGD	FEB PRECIP		MARCH MGD	MARCH PRECIP		APRIL MGD	APRIL PRECIP		MAY MGD	MAY PRECIP		JUNE MGD	JUNE PRECIP		DATE	JULY MGD	JULY PRECIP		AUG MGD	AUG PRECIP		SEPT MGD	SEPT PRECIP		OCT MGD	OCT PRECIP		NOV MGD	NOV PRECIP		DEC MGD	DEC PRECIP
1	1.566			4.393	0.1		1.97	0.01		4.05	0.1		2.59	0.25		1.873			1	1.508			1.378			1.155			1.36			1.425			1.874
2	1.559			3.972			3.542	0.45		3.891	0.4		2.637			2.001			2	1.452			1.46			1.289			1.352			1.456			1.598	0.1
3	1.507			3.722			3.959			4.322			2.181			1.812			3	1.316			1.348			1.183			1.267			1.394	0.1		1.478
4	1.485			3.005			2.625			3.881	0.05		2.801			1.69	0.25		4	1.354	0.23		1.336			1.213			1.473	0.25		1.385			1.473
5	1.51			2.448			2.31			2.905			1.105			1.633	0.15		5	1.498			1.316			1.195			1.336			2.12	0.5		1.458
6	1.772			2.216			2.169			2.534			2.103	0.15		1.57	0.05		6	0.498			1.248			1.299			1.349			1.669	0.1		1.474
7	1.479			2.07			2.035			2.431			1.925	0.1		1.661			7	1.867			1.254			1.25			1.277			1.496			1.479
8	1.482			1.934			1.86			3.738	1.2		2.759	0.45		1.91			8	1.171			1.135			1.191			1.326			1.416			1.51
9	1.69			1.999			3.621	0.7		4.411	0.1		2.497			1.874			9	1.175	0.04		1.064			1.178			1.249			1.761	0.65		1.411
10	1.723			2.762	0.5		3.208			4.138			1.982			1.747			10	1.488			1.095			1.152			1.228			2.698	0.9		1.369
11	1.676			3.244			2.56	0.1		3.384			2.456	0.45		1.765			11	1.32			1.128	0.1		1.134			1.246			2.189	0.1		1.265
12	1.734			2.634			2.453			3.904	0.65		4.289	1.15		1.626			12	1.304			1.395			1.157			1.244			1.901			1.322
13	1.695			2.274			2.195			4.257			4.544	0.4		1.483	0.1		13	1.203			1.259			1.164			1.219			1.698			1.355	0.35
14	1.645			2.054			2.047			4.281	0.2		4.416			1.537	0.25		14	1.265			1.253	0.02		1.209	0.2		1.28			1.553			1.544
15	1.67			1.962			2.331			4.276			4			1.771			15	1.285			1.25	0.01		1.262			1.188			1.895	0.4		1.77
16	1.581			1.986			2.303			3.799			3.201	0.15		1.521			16	1.242			1.314			1.158			1.192			1.899	T		1.515
17	1.534			1.948			2.142	0.05		2.928			2.691	0.1		1.399	0.25		17	1.283			1.299			1.15	0.05		1.202			1.781	0.1		1.496	0.1
18	1.482			1.723			1.933			2.666			2.454			1.549			18	1.46	0.4		1.266	0.35		1.225			1.5			1.615	0.1		2.395	0.7
19	1.4			1.938			1.912	0.15		2.491			2.2			1.494			19	1.659			2.528	0.8		2.002	1.35		1.6			1.589	0.1		4.143	0.65
20	1.537			3.347	0.25		2.383	0.1		2.249			2.085			1.511			20	1.544			1.521			2.366			1.501			1.648			3.504
21	1.481			2.683	0.3		2.005			2.539	0.25		1.916			1.499			21	1.392			1.385			1.683	0.7		1.07			1.83	0.6		3.428	0.2
22	1.392			2.473			1.793			2.182			1.858			1.741			22	1.686	0.95		1.948	0.6		1.408			1.201			2.883			2.07
23	1.42			2.254			1.825			1.996			1.763			1.689			23	2.679	0.05		1.893			1.317			1.182	0.05		2.533			1.842
24	1.813			2.031			1.991	1.75		2.002	0.15		1.673			1.59			24	1.622			1.629			1.358			1.207			2.618			1.794	0.65
25	1.536			2.475	0.25		2.093	1.25		1.971			2.219	0.4		1.556	0.3		25	1.464			1.432			1.307			2.461	0.85		2.511			1.634	0.1
26	1.567			3.222	0.2		2.856	1.25		1.709			1.964			1.474	0.3		26	1.481			1.296			1.389	1		1.716	0.1		2.152	0.2		1.746
27	1.522			2.574			3.694			2.954	1.1		1.984	0.35		1.498	0.03		27	2.327	0.85		1.279			3.239	0.55		1.49			2.106			1.716
28	1.433			2.446			3.966			3.848	0.1		3.894	0.4		1.556			28	1.605			1.348			1.884			1.39			1.921			1.611
29	2.333						4.677	0.7		2.826			3.295			1.474			29	1.838	0.27		1.249			1.633			2.088	0.45		2.4			1.687	0.35
30	3.513						4.511			2.254			3.959	0.55		1.498			30	1.718			1.219			1.394			1.638	0.1		2.134			3.864	0.35
31	4.149						4.333	0.15					2.541						31	1.489			1.153						1.489						4.024	0.2
SUM	53.886	0		71.789	1.6		83.302	6.66		94.817	4.3		81.982	4.9		49.002	1.68		SUM	46.193	2.79		42.678	1.88		42.544	3.85		43.321	1.8		57.676	3.85		60.849	3.75
AVG 	1.7383	0		2.5639	0.06		2.6872	0.21		3.1606	0.14		2.6446	0.16		1.6334	0.06		AVG 	1.4901	0.09		1.3767	0.06		1.4181	0.13		1.3975	0.06		1.9225	0.13		1.9629	0.12
MAX	4.149	0		4.393	0.5		4.677	1.75		4.411	1.2		4.544	1.15		2.001	0.3		MAX	2.679	0.95		2.528	0.8		3.239	1.35		2.461	0.85		2.883	0.9		4.143	0.7
MIN	1.392	0		1.723	0		1.793	0		1.709	0		1.105	0		1.399	0		MIN	0.498	0		1.064	0		1.134	0		1.07	0		1.385	0		1.265	0
Red cells indicates months where average flows were below 2.0 MGD																			Red cells indicates months where average flows were below 2.0 MGD
Orange cells indicates days where violations occurred due to high flow																			Orange cells indicates days where violations occurred due to high flow

### 2003
SHAWNEE II 2003 FLOW AND RAINFALL SUMMARY																			SHAWNEE II 2003 FLOW AND RAINFALL SUMMARY
DATE	JAN MGD	JAN PRECIP		FEB MGD	FEB PRECIP		MARCH MGD	MARCH PRECIP		APRIL MGD	APRIL PRECIP		MAY MGD	MAY PRECIP		JUNE MGD	JUNE PRECIP		DATE	JULY MGD	JULY PRECIP		AUG MGD	AUG PRECIP		SEPT MGD	SEPT PRECIP		OCT MGD	OCT PRECIP		NOV MGD	NOV PRECIP		DEC MGD	DEC PRECIP
1	3.941	0.2		1.356			1.961	0.2		2.286			2.581	1.25		1.983			1	3.266	0.25		2.354	2.3		3.682	1.75		1.864			2.203	0.1		3.332
2	3.386	0.3		1.573	0.03		2.168			2.065			2.611	0.1		1.954	0.75		2	3.814			4.386	1.75		4.015			1.679			1.955			2.451
3	2.457			3.158	0.3		1.841			1.951			2.227			3.572	0.15		3	2.991			4.293	0.65		3.808			2.267	0.4		1.917			2.311
4	2.211			3.164	0.1		2.634	0.2		4.393	2		2.57	1.25		2.436	0.1		4	3.389			4.397	0.05		3.31			2.376			1.692			2.312	0.45
5	2.29	0.3		2.014			4.055	0.3		3.944	0.05		4.337	0.1		2.11			5	4.259	0.2		4.124			2.451			1.632			1.735			3.876	0.65
6	2.174			1.651			3.57			4.12	0.6		4.021	0.1		1.874	0.05		6	4.172	1.45		3.067			2.231			1.618			1.704	0.1		3.431
7	2.095			1.582	0.1		2.474			4.252	0.3		2.821	0.25		1.811			7	4.636	0.75		2.989	0.5		2.106			1.562			1.658			2.925
8	2.846			1.5			3.587	0.15		4.083	0.05		2.83	1.75		1.804	0.1		8	4.671	0.8		3.157			1.967			1.61			1.739			3.163
9	3.249			1.475	0.1		4.288			3.749			4.888	0.25		1.71			9	4.73	0.45		2.456			1.821			1.5			1.756			3.746	0.2
10	2.44	0.1		1.421	0.1		3.829			3.378			4.779	1.5		1.635			10	4.583	0.15		2.09			1.799			1.52	0.15		1.654	0.1		3.868	0.3
11	2.225			1.38	0.1		3.745			2.735			4.406	0.15		1.66	0.3		11	4.614			2.924	0.7		1.772			1.498			2.164	0.45		3.826
12	1.907			1.371			4.116	0.2		2.468			4.327			3.571	0.6		12	3.675			3.728	0.15		1.64			1.496			2.802	0.25		3.424
13	1.743	0.05		1.291			4.356	0.4		2.302			4.062			3.644	0.55		13	2.543			2.98			1.644			1.448			2.708			2.721	0.2
14	1.71	0.05		1.423	0.35		4.075			2.195			3.606	0.5		3.596			14	2.197			2.148			1.663	0.25		3.41	1.1		2.004			2.631
15	1.591			1.348			4.14			2.115			4.226	0.2		2.588			15	2.101	0.05		2.06			1.8			3.682	0.05		2.045	0.05		2.461
16	1.879			1.358	0.5		4.305			2.049			3.854			2.228			16	1.927			1.851			1.589			2.662	0.1		2.111			3.306	0.35
17	1.634			1.238	0.1		4.003			1.962	0.03		3.098			3.134	0.45		17	1.783			1.604			1.548			1.953			1.883	0.1		3.28
18	1.538	0.05		1.266			3.91			2.037			2.76			2.459	0.05		18	1.72			1.618			1.49			1.79			3.058	0.65		2.599	0.05
19	1.439	0.05		1.329			3.923	0.5		1.802			2.549	0.25		2.118			19	1.659			1.634			1.557			1.708			3.582			2.414	0.1
20	1.853			1.419			4.084	0.45		1.945	0.2		2.594			1.863			20	1.7	0.4		1.5			1.455			1.911			2.562			2.335
21	1.37			1.482	0.25		4.324	0.15		1.965	0.05		2.534			1.839			21	4.258	1.55		1.583			1.479	0.1		1.652			2.612			2.318
22	1.461	0.02		3.993	0.9		4.153			1.786			2.066	0.1		1.729			22	4.2	0.1		1.557			2.395	0.6		1.725			2.098			2.836	0.9
23	1.363	0.05		3.675	0.35		3.47			1.633			2.04			1.645			23	3.101	0.1		1.431			1.721			1.609			1.975	0.5		3.369	0.5
24	1.371			2.519			2.831			1.638			1.906			1.522			24	2.335			1.519			2.791	0.7		1.295			3.482	0.1		3.332	0.1
25	1.441	0.1		1.997			3.344	0.25		1.832	0.2		1.712			1.611			25	2.121			1.503			2.132			1.6	0.6		2.521			3.444
26	1.438	0.12		1.883			3.081			1.816			1.746			2.608	0.65		26	1.888			2.662			2.55	1.5		2.425			2.624	0.45		2.961
27	1.469			1.721			2.545			1.67			1.863	0.15		2.076			27	2.991	0.7		2.761			2.772			2.193	0.1		4.185			2.787
28	1.301	0.35		1.686			2.992	0.5		1.632			1.763			1.989	0.3		28	2.61			1.989			2.598			2.029	0.2		4.06	0.25		2.75
29	1.345						3.892			1.588			1.709			1.744	0.1		29	2.052			2.074	0.2		2.278	0.1		1.829			4.354			3.542	0.6
30	1.292						2.68			1.502	0.1		2.079	0.95		1.715	0.07		30	1.888			2.115			2			1.717			3.85			3.689
31	1.263	0.1					2.437	0.2					2.918						31	1.708			2.338	1.1					1.845	0.2					3.6
SUM	59.722	1.84		51.273	3.28		106.813	3.5		72.893	3.58		91.483	8.85		66.228	4.22		SUM	93.582	6.95		76.892	7.4		66.064	5		59.105	2.9		74.693	3.1		95.04	4.4
AVG 	1.9265	0.13		1.8312	0.25		3.4456	0.29		2.4298	0.36		2.9511	0.55		2.2076	0.3		AVG 	3.0188	0.53		2.4804	0.82		2.2021	0.71		1.9066	0.32		2.4898	0.26		3.0658	0.37
MAX	3.941	0.35		3.993	0.9		4.356	0.5		4.393	2		4.888	1.75		3.644	0.75		MAX	4.73	1.55		4.397	2.3		4.015	1.75		3.682	1.1		4.354	0.65		3.876	0.9
MIN	1.263	0.02		1.238	0.03		1.841	0.15		1.502	0.03		1.709	0.1		1.522	0.05		MIN	1.659	0.05		1.431	0.05		1.455	0.1		1.295	0.05		1.654	0.05		2.311	0.05
Red cells indicates months where average flows were below 2.0 MGD																			Red cells indicates months where average flows were below 2.0 MGD
Orange cells indicates days where violations occurred due to high flow																			Orange cells indicates days where violations occurred due to high flow

### 2004
SHAWNEE II 2004 FLOW AND RAINFALL SUMMARY																			SHAWNEE II 2004 FLOW AND RAINFALL SUMMARY
DATE	JAN MGD	JAN PRECIP		FEB MGD	FEB PRECIP		MARCH MGD	MARCH PRECIP		APRIL MGD	APRIL PRECIP		MAY MGD	MAY PRECIP		JUNE MGD	JUNE PRECIP		DATE	JULY MGD	JULY PRECIP		AUG MGD	AUG PRECIP		SEPT MGD	SEPT PRECIP		OCT MGD	OCT PRECIP		NOV MGD	NOV PRECIP		DEC MGD	DEC PRECIP
1	3.54	0.15		1.281			1.868	0.5		2.3421	0.1		1.87	0.75		4.3522	0.25		1	1.3852			3.5677			2.2785			1.2941			0.8117			3.39	Trace
2	2.893	0.1		1.294	0.2		3.602			2.3251			2.27	0.2		3.8874			2	1.3101			2.48			1.1653			2.079			0.9026	0.6		3.71
3	2.833	1		1.408			3.79	0.2		2.1293			3.59			3.1807			3	1.2485			2.2689			1.3643			0.8967			3.7352	0.5		3.15
4	3.692	1.1		2.351			3.645	0.7		2.0566			2.41			1.9535			4	1.3913			1.5347			1.7532	0.35		0.7672			2.4243	0.75		2.35
5	3.896			1.483	0.45		3.988			1.8751			1.58			1.4588			5	1.4388			3.6559	1.25		1.8173			0.8191			3.8931			2.05
6	4.072			1.654	TRACE		4.081	TRACE		1.7556			1.44			1.3363			6	1.3873			2.8969			1.536			0.8321			2.6511			1.45	0.1
7	3.741			2.938			3.697			1.7869	0.2		1.56	1		1.1982			7	1.6262	0.12		1.7473			1.6057			0.8581			1.7051			2.15	0.75
8	3.323			1.941			2.503			1.7808			3.5254			0.9852			8	1.3571			1.1228			1.3204			0.8439			1.46	0.1		3.58	Trace
9	2.476			1.517			2.188			1.7841			2.7691			1.3791			9	1.272			1.3978			1.1799	TRACE		0.7216			1.1242			3.38	0.3
10	2.346			1.125			1.8217			1.7917			1.6729			1.5246	1.25		10	1.2295			1.2365			1.1271			0.7471			0.9334			3.42	Trace
11	2.129			1.1			2.0272			1.7755			1.8085			1.6366	0.15		11	1.3863			1.2417			0.9989			0.7532			0.9012			3.9	Trace
12	1.853			1.13			2.0092			1.6897	0.25		2.7948			3.6463	1		12	1.3852	0.12		1.1098			0.8482			0.8332	0.15		0.9607			3.72	Lt Sn
13	1.751			1.243			1.9758			1.9156	0.05		2.2088			4.4956	1.85		13	1.4466			0.8526			0.8278			0.8409			0.9725			2.63	.05  Sn		)
14	1.639			1.129			1.8948			1.8663			2.2025	0.75		4.2777	0.2		14	1.3527			0.8348			0.8425			1.0919	0.17		0.9499			2.63
15	1.406	0.05		1.037			1.976	0.35		1.6524			3.1761	0.65		4.3062			15	1.2576			0.8642			0.8878			1.0178	0.35		0.8941	0.25		2.19
16	1.492			1.413			1.8968	0.15		1.7036			2.6371			4.1459	0.1		16	1.2524			0.8489			0.8372			1.964	0.2		1.0184	0.1		2
17	1.412			1.393			2.25	0.05		1.5618			1.7175			3.8842			17	3.3063	2.25		0.821	0.1		0.8835			1.1821	0.1		1.3845	0.5		1.63
18	1.807			1.015			2.2227	0.25		1.6718			2.1384	0.2		3.376	0.15		18	2.8077			0.9277	0.9		0.8429			0.8514	0.6		2.403	0.6		1.96
19	1.851			1.318			3.2031			1.609			2.0124			2.5399			19	1.7041	0.1		1.8105	0.25		0.7767			2.9918	0.7		2.6453	0.4		1.53	.5 Sn
20	1.568			2.814	0.15		3.0267	0.4		1.624			1.836			2.1789			20	1.4703			2.5186	1.2		0.8078			1.6169	0.1		4.114	0.1		1.9
21	1.533			3.914			3.5906			1.6613	0.25		1.8159	2.1		1.7606	0.15		21	1.3097			4.4679			0.8455			1.1793	TRACE		3.8742			1.25
22	1.543			3.829			3.319			AE	0.75		3.6733			1.5752			22	3.7325	3.55		3.1135			0.8143			0.9184			2.6468			1.33
23	1.566	0.1		3.116			2.3817	0.1		AE			4.3558			1.7279			23	2.8314	0.25		1.5946			0.7846			0.9824	0.9		1.7111	0.25		1.56
24	1.694			3.229	TRACE		2.1067	0.05		AE	0.15		3.8182	0.05		1.1658	0.5		24	3.3217			1.6365			0.7759			2.5498			1.5564	1.25		1.76	.65 Sn
25	1.508			3.09			2.1336	TRACE		AE			2.7027			1.7784	0.25		25	5.5265			1.4251			0.8383			1.7479			3.635			1.42
